date,generacion_GWh,capacidad_efectiva_neta_mv,str_date
2007-05-04,150.816,13352.36,2007 mayo 04
2007-05-05,139.975,13352.36,2007 mayo 05
2007-05-06,124.606,13352.36,2007 mayo 06
2007-05-07,146.777,13352.36,2007 mayo 07
2007-05-08,149.072,13352.36,2007 mayo 08
2007-05-09,150.344,13352.36,2007 mayo 09
2007-05-10,151.764,13352.36,2007 mayo 10
2007-05-11,152.589,13352.36,2007 mayo 11
2007-05-12,144.521,13352.36,2007 mayo 12
2007-05-13,121.477,13352.36,2007 mayo 13
2007-05-14,148.85,13352.36,2007 mayo 14
2007-05-15,157.803,13352.36,2007 mayo 15
2007-05-16,157.755,13372.26,2007 mayo 16
2007-05-17,153.001,13406.26,2007 mayo 17
2007-05-18,150.861,13406.26,2007 mayo 18
2007-05-19,140.796,13406.26,2007 mayo 19
2007-05-20,125.554,13406.26,2007 mayo 20
2007-05-21,130.386,13406.26,2007 mayo 21
2007-05-22,147.69,13406.26,2007 mayo 22
2007-05-23,154.647,13406.26,2007 mayo 23
2007-05-24,153.495,13406.26,2007 mayo 24
2007-05-25,153.85,13406.26,2007 mayo 25
2007-05-26,144.521,13406.26,2007 mayo 26
2007-05-27,127.617,13406.26,2007 mayo 27
2007-05-28,150.409,13406.26,2007 mayo 28
2007-05-29,150.931,13406.26,2007 mayo 29
2007-05-30,151.611,13406.26,2007 mayo 30
2007-05-31,151.279,13406.26,2007 mayo 31
2007-06-01,150.838,13406.26,2007 junio 01
2007-06-02,143.322,13406.26,2007 junio 02
2007-06-03,126.291,13406.26,2007 junio 03
2007-06-04,149.78,13406.26,2007 junio 04
2007-06-05,151.733,13406.26,2007 junio 05
2007-06-06,152.61,13406.26,2007 junio 06
2007-06-07,153.65,13406.26,2007 junio 07
2007-06-08,150.158,13406.26,2007 junio 08
2007-06-09,143.037,13406.26,2007 junio 09
2007-06-10,124.464,13406.26,2007 junio 10
2007-06-11,127.607,13406.26,2007 junio 11
2007-06-12,149.133,13406.26,2007 junio 12
2007-06-13,152.042,13406.26,2007 junio 13
2007-06-14,154.48,13406.26,2007 junio 14
2007-06-15,152.354,13406.26,2007 junio 15
2007-06-16,143.289,13406.26,2007 junio 16
2007-06-17,122.838,13406.26,2007 junio 17
2007-06-18,125.636,13406.26,2007 junio 18
2007-06-19,149.177,13406.26,2007 junio 19
2007-06-20,151.201,13406.26,2007 junio 20
2007-06-21,152.623,13406.26,2007 junio 21
2007-06-22,153.023,13406.26,2007 junio 22
2007-06-23,143.662,13406.26,2007 junio 23
2007-06-24,126.71,13406.26,2007 junio 24
2007-06-25,150.813,13406.26,2007 junio 25
2007-06-26,152.211,13406.26,2007 junio 26
2007-06-27,151.045,13406.26,2007 junio 27
2007-06-28,150.844,13406.26,2007 junio 28
2007-06-29,149.857,13406.26,2007 junio 29
2007-06-30,139.007,13406.26,2007 junio 30
2007-07-01,119.709,13406.26,2007 julio 01
2007-07-02,123.622,13406.26,2007 julio 02
2007-07-03,147.796,13406.26,2007 julio 03
2007-07-04,149.981,13406.26,2007 julio 04
2007-07-05,150.788,13406.26,2007 julio 05
2007-07-06,152.042,13406.26,2007 julio 06
2007-07-07,143.765,13406.26,2007 julio 07
2007-07-08,127.643,13406.26,2007 julio 08
2007-07-09,151.112,13406.26,2007 julio 09
2007-07-10,154.571,13406.26,2007 julio 10
2007-07-11,156.597,13406.26,2007 julio 11
2007-07-12,157.214,13406.26,2007 julio 12
2007-07-13,158.218,13406.26,2007 julio 13
2007-07-14,149.615,13406.26,2007 julio 14
2007-07-15,129.259,13406.26,2007 julio 15
2007-07-16,149.131,13406.26,2007 julio 16
2007-07-17,155.137,13406.26,2007 julio 17
2007-07-18,154.331,13406.26,2007 julio 18
2007-07-19,155.898,13406.26,2007 julio 19
2007-07-20,137.304,13406.26,2007 julio 20
2007-07-21,140.639,13406.26,2007 julio 21
2007-07-22,128.058,13406.26,2007 julio 22
2007-07-23,151.918,13406.26,2007 julio 23
2007-07-24,153.852,13408.56,2007 julio 24
2007-07-25,155.256,13408.56,2007 julio 25
2007-07-26,156.152,13408.56,2007 julio 26
2007-07-27,156.152,13408.56,2007 julio 27
2007-07-28,146.107,13408.56,2007 julio 28
2007-07-29,130.976,13408.56,2007 julio 29
2007-07-30,152.614,13409.99,2007 julio 30
2007-07-31,153.801,13409.99,2007 julio 31
2007-08-01,154.162,13409.99,2007 agosto 01
2007-08-02,155.259,13409.99,2007 agosto 02
2007-08-03,155.781,13409.99,2007 agosto 03
2007-08-04,144.33,13409.99,2007 agosto 04
2007-08-05,130.964,13410.8,2007 agosto 05
2007-08-06,150.29,13410.8,2007 agosto 06
2007-08-07,134.379,13410.8,2007 agosto 07
2007-08-08,153.532,13410.8,2007 agosto 08
2007-08-09,155.65,13410.8,2007 agosto 09
2007-08-10,152.946,13410.8,2007 agosto 10
2007-08-11,145.949,13410.8,2007 agosto 11
2007-08-12,126.898,13410.8,2007 agosto 12
2007-08-13,152.216,13410.8,2007 agosto 13
2007-08-14,150.022,13410.8,2007 agosto 14
2007-08-15,150.556,13410.8,2007 agosto 15
2007-08-16,152.179,13410.8,2007 agosto 16
2007-08-17,152.174,13410.8,2007 agosto 17
2007-08-18,142.925,13410.8,2007 agosto 18
2007-08-19,126.928,13410.8,2007 agosto 19
2007-08-20,128.086,13410.8,2007 agosto 20
2007-08-21,148.386,13410.8,2007 agosto 21
2007-08-22,154.219,13410.8,2007 agosto 22
2007-08-23,156.18,13410.8,2007 agosto 23
2007-08-24,155.102,13410.8,2007 agosto 24
2007-08-25,144.914,13410.8,2007 agosto 25
2007-08-26,127.661,13410.8,2007 agosto 26
2007-08-27,151.982,13410.8,2007 agosto 27
2007-08-28,155.757,13410.8,2007 agosto 28
2007-08-29,154.709,13410.8,2007 agosto 29
2007-08-30,154.352,13410.8,2007 agosto 30
2007-08-31,152.767,13410.8,2007 agosto 31
2007-09-01,143.313,13410.8,2007 septiembre 01
2007-09-02,127.987,13410.8,2007 septiembre 02
2007-09-03,148.771,13410.8,2007 septiembre 03
2007-09-04,152.652,13410.8,2007 septiembre 04
2007-09-05,154.009,13410.8,2007 septiembre 05
2007-09-06,151.158,13410.8,2007 septiembre 06
2007-09-07,156.053,13410.8,2007 septiembre 07
2007-09-08,149.211,13410.8,2007 septiembre 08
2007-09-09,133.242,13410.8,2007 septiembre 09
2007-09-10,155.894,13410.8,2007 septiembre 10
2007-09-11,157.908,13410.8,2007 septiembre 11
2007-09-12,159.064,13410.8,2007 septiembre 12
2007-09-13,159.119,13410.8,2007 septiembre 13
2007-09-14,159.024,13410.8,2007 septiembre 14
2007-09-15,148.936,13410.8,2007 septiembre 15
2007-09-16,130.413,13410.8,2007 septiembre 16
2007-09-17,149.745,13411.25,2007 septiembre 17
2007-09-18,157.593,13411.25,2007 septiembre 18
2007-09-19,160.071,13412.0,2007 septiembre 19
2007-09-20,157.823,13412.0,2007 septiembre 20
2007-09-21,154.445,13412.0,2007 septiembre 21
2007-09-22,145.889,13412.0,2007 septiembre 22
2007-09-23,130.257,13412.0,2007 septiembre 23
2007-09-24,152.53,13412.0,2007 septiembre 24
2007-09-25,154.106,13412.0,2007 septiembre 25
2007-09-26,151.157,13412.0,2007 septiembre 26
2007-09-27,151.392,13412.0,2007 septiembre 27
2007-09-28,154.083,13412.0,2007 septiembre 28
2007-09-29,145.137,13412.0,2007 septiembre 29
2007-09-30,129.701,13412.0,2007 septiembre 30
2007-10-01,148.492,13412.0,2007 octubre 01
2007-10-02,151.238,13412.0,2007 octubre 02
2007-10-03,154.045,13412.0,2007 octubre 03
2007-10-04,156.762,13412.0,2007 octubre 04
2007-10-05,156.799,13412.0,2007 octubre 05
2007-10-06,147.191,13412.0,2007 octubre 06
2007-10-07,132.584,13412.0,2007 octubre 07
2007-10-08,153.052,13412.0,2007 octubre 08
2007-10-09,155.099,13412.0,2007 octubre 09
2007-10-10,151.522,13412.0,2007 octubre 10
2007-10-11,151.976,13412.0,2007 octubre 11
2007-10-12,152.329,13412.0,2007 octubre 12
2007-10-13,145.274,13412.0,2007 octubre 13
2007-10-14,128.733,13412.0,2007 octubre 14
2007-10-15,129.13,13412.0,2007 octubre 15
2007-10-16,151.044,13412.0,2007 octubre 16
2007-10-17,155.047,13412.0,2007 octubre 17
2007-10-18,154.338,13412.0,2007 octubre 18
2007-10-19,151.263,13392.1,2007 octubre 19
2007-10-20,143.755,13392.1,2007 octubre 20
2007-10-21,129.106,13392.1,2007 octubre 21
2007-10-22,151.009,13392.1,2007 octubre 22
2007-10-23,153.855,13392.1,2007 octubre 23
2007-10-24,152.913,13392.1,2007 octubre 24
2007-10-25,153.603,13392.1,2007 octubre 25
2007-10-26,155.336,13392.1,2007 octubre 26
2007-10-27,143.16,13392.1,2007 octubre 27
2007-10-28,124.585,13392.1,2007 octubre 28
2007-10-29,148.582,13392.1,2007 octubre 29
2007-10-30,151.971,13392.1,2007 octubre 30
2007-10-31,150.622,13392.1,2007 octubre 31
2007-11-01,150.5,13392.1,2007 noviembre 01
2007-11-02,152.823,13392.1,2007 noviembre 02
2007-11-03,146.57,13392.1,2007 noviembre 03
2007-11-04,131.779,13392.1,2007 noviembre 04
2007-11-05,134.554,13392.1,2007 noviembre 05
2007-11-06,155.237,13392.1,2007 noviembre 06
2007-11-07,157.773,13392.1,2007 noviembre 07
2007-11-08,156.629,13392.1,2007 noviembre 08
2007-11-09,156.304,13392.1,2007 noviembre 09
2007-11-10,144.311,13392.1,2007 noviembre 10
2007-11-11,124.5,13392.1,2007 noviembre 11
2007-11-12,132.557,13392.1,2007 noviembre 12
2007-11-13,155.335,13392.1,2007 noviembre 13
2007-11-14,157.802,13392.1,2007 noviembre 14
2007-11-15,159.822,13392.1,2007 noviembre 15
2007-11-16,160.947,13392.1,2007 noviembre 16
2007-11-17,151.593,13392.1,2007 noviembre 17
2007-11-18,130.271,13392.1,2007 noviembre 18
2007-11-19,153.259,13392.1,2007 noviembre 19
2007-11-20,156.674,13392.1,2007 noviembre 20
2007-11-21,158.147,13392.1,2007 noviembre 21
2007-11-22,156.183,13392.1,2007 noviembre 22
2007-11-23,155.352,13392.1,2007 noviembre 23
2007-11-24,147.353,13392.1,2007 noviembre 24
2007-11-25,132.253,13392.1,2007 noviembre 25
2007-11-26,155.975,13392.1,2007 noviembre 26
2007-11-27,157.498,13392.1,2007 noviembre 27
2007-11-28,159.549,13392.1,2007 noviembre 28
2007-11-29,161.053,13392.1,2007 noviembre 29
2007-11-30,161.296,13392.1,2007 noviembre 30
2007-12-01,145.391,13413.1,2007 diciembre 01
2007-12-02,129.538,13414.1,2007 diciembre 02
2007-12-03,156.653,13414.1,2007 diciembre 03
2007-12-04,158.8,13414.1,2007 diciembre 04
2007-12-05,159.234,13414.1,2007 diciembre 05
2007-12-06,161.46,13414.1,2007 diciembre 06
2007-12-07,160.349,13414.1,2007 diciembre 07
2007-12-08,143.218,13414.1,2007 diciembre 08
2007-12-09,135.989,13414.1,2007 diciembre 09
2007-12-10,158.929,13414.1,2007 diciembre 10
2007-12-11,162.146,13414.1,2007 diciembre 11
2007-12-12,162.676,13414.1,2007 diciembre 12
2007-12-13,163.389,13414.1,2007 diciembre 13
2007-12-14,161.095,13414.1,2007 diciembre 14
2007-12-15,150.793,13414.1,2007 diciembre 15
2007-12-16,132.819,13414.1,2007 diciembre 16
2007-12-17,159.1,13414.1,2007 diciembre 17
2007-12-18,161.367,13414.1,2007 diciembre 18
2007-12-19,160.309,13414.1,2007 diciembre 19
2007-12-20,160.195,13414.1,2007 diciembre 20
2007-12-21,160.154,13414.1,2007 diciembre 21
2007-12-22,150.643,13414.1,2007 diciembre 22
2007-12-23,136.936,13414.1,2007 diciembre 23
2007-12-24,138.855,13414.1,2007 diciembre 24
2007-12-25,117.953,13414.1,2007 diciembre 25
2007-12-26,144.8,13414.1,2007 diciembre 26
2007-12-27,149.151,13414.1,2007 diciembre 27
2007-12-28,148.389,13414.1,2007 diciembre 28
2007-12-29,139.634,13414.1,2007 diciembre 29
2007-12-30,130.565,13414.1,2007 diciembre 30
2007-12-31,134.057,13414.1,2007 diciembre 31
2008-01-01,116.579,13414.1,2008 enero 01
2008-01-02,139.667,13414.1,2008 enero 02
2008-01-03,141.316,13414.1,2008 enero 03
2008-01-04,143.576,13414.1,2008 enero 04
2008-01-05,139.227,13414.1,2008 enero 05
2008-01-06,125.483,13414.1,2008 enero 06
2008-01-07,125.433,13414.1,2008 enero 07
2008-01-08,143.733,13414.1,2008 enero 08
2008-01-09,145.565,13414.1,2008 enero 09
2008-01-10,145.541,13414.1,2008 enero 10
2008-01-11,149.795,13414.1,2008 enero 11
2008-01-12,138.885,13414.1,2008 enero 12
2008-01-13,128.475,13414.1,2008 enero 13
2008-01-14,150.016,13414.1,2008 enero 14
2008-01-15,155.252,13414.1,2008 enero 15
2008-01-16,153.9,13414.1,2008 enero 16
2008-01-17,152.304,13414.1,2008 enero 17
2008-01-18,152.737,13414.1,2008 enero 18
2008-01-19,145.808,13414.1,2008 enero 19
2008-01-20,132.292,13414.1,2008 enero 20
2008-01-21,153.619,13414.1,2008 enero 21
2008-01-22,155.686,13414.1,2008 enero 22
2008-01-23,158.129,13414.1,2008 enero 23
2008-01-24,156.502,13414.1,2008 enero 24
2008-01-25,157.262,13414.1,2008 enero 25
2008-01-26,144.212,13414.1,2008 enero 26
2008-01-27,129.944,13414.1,2008 enero 27
2008-01-28,152.523,13414.1,2008 enero 28
2008-01-29,151.882,13414.1,2008 enero 29
2008-01-30,151.299,13414.1,2008 enero 30
2008-01-31,148.791,13414.1,2008 enero 31
2008-02-01,148.736,13414.1,2008 febrero 01
2008-02-02,139.354,13414.1,2008 febrero 02
2008-02-03,124.651,13414.1,2008 febrero 03
2008-02-04,152.519,13414.1,2008 febrero 04
2008-02-05,151.147,13414.1,2008 febrero 05
2008-02-06,154.397,13414.1,2008 febrero 06
2008-02-07,154.546,13414.1,2008 febrero 07
2008-02-08,159.063,13414.1,2008 febrero 08
2008-02-09,147.154,13414.1,2008 febrero 09
2008-02-10,132.289,13414.1,2008 febrero 10
2008-02-11,154.405,13414.1,2008 febrero 11
2008-02-12,158.854,13414.1,2008 febrero 12
2008-02-13,158.62,13414.1,2008 febrero 13
2008-02-14,155.957,13414.1,2008 febrero 14
2008-02-15,156.267,13414.1,2008 febrero 15
2008-02-16,146.682,13414.1,2008 febrero 16
2008-02-17,128.619,13414.1,2008 febrero 17
2008-02-18,151.21,13414.1,2008 febrero 18
2008-02-19,151.868,13414.1,2008 febrero 19
2008-02-20,151.99,13414.1,2008 febrero 20
2008-02-21,152.259,13414.1,2008 febrero 21
2008-02-22,152.77,13414.1,2008 febrero 22
2008-02-23,145.632,13414.1,2008 febrero 23
2008-02-24,130.51,13414.1,2008 febrero 24
2008-02-25,151.808,13414.1,2008 febrero 25
2008-02-26,154.804,13414.1,2008 febrero 26
2008-02-27,155.83,13414.1,2008 febrero 27
2008-02-28,152.205,13414.1,2008 febrero 28
2008-02-29,150.669,13414.1,2008 febrero 29
2008-03-01,141.498,13414.1,2008 marzo 01
2008-03-02,127.222,13414.1,2008 marzo 02
2008-03-03,148.582,13414.1,2008 marzo 03
2008-03-04,150.793,13414.1,2008 marzo 04
2008-03-05,149.986,13414.1,2008 marzo 05
2008-03-06,149.673,13414.1,2008 marzo 06
2008-03-07,149.694,13414.1,2008 marzo 07
2008-03-08,142.039,13414.1,2008 marzo 08
2008-03-09,125.121,13414.1,2008 marzo 09
2008-03-10,147.124,13414.1,2008 marzo 10
2008-03-11,149.215,13414.1,2008 marzo 11
2008-03-12,148.73,13414.1,2008 marzo 12
2008-03-13,149.193,13414.1,2008 marzo 13
2008-03-14,150.158,13414.1,2008 marzo 14
2008-03-15,140.571,13414.1,2008 marzo 15
2008-03-16,127.852,13414.1,2008 marzo 16
2008-03-17,146.551,13414.1,2008 marzo 17
2008-03-18,146.642,13414.1,2008 marzo 18
2008-03-19,144.653,13414.1,2008 marzo 19
2008-03-20,120.596,13412.48,2008 marzo 20
2008-03-21,111.425,13412.48,2008 marzo 21
2008-03-22,124.399,13412.48,2008 marzo 22
2008-03-23,120.56,13412.48,2008 marzo 23
2008-03-24,125.892,13412.48,2008 marzo 24
2008-03-25,148.72,13412.48,2008 marzo 25
2008-03-26,152.117,13412.48,2008 marzo 26
2008-03-27,152.901,13412.48,2008 marzo 27
2008-03-28,153.454,13412.48,2008 marzo 28
2008-03-29,145.453,13412.48,2008 marzo 29
2008-03-30,126.255,13412.48,2008 marzo 30
2008-03-31,147.049,13412.48,2008 marzo 31
2008-04-01,147.121,13412.48,2008 abril 01
2008-04-02,149.432,13412.48,2008 abril 02
2008-04-03,150.546,13412.48,2008 abril 03
2008-04-04,152.377,13412.48,2008 abril 04
2008-04-05,149.966,13412.48,2008 abril 05
2008-04-06,132.602,13412.48,2008 abril 06
2008-04-07,151.097,13412.48,2008 abril 07
2008-04-08,153.987,13412.48,2008 abril 08
2008-04-09,153.928,13412.48,2008 abril 09
2008-04-10,153.4,13419.53,2008 abril 10
2008-04-11,152.958,13419.53,2008 abril 11
2008-04-12,145.329,13419.53,2008 abril 12
2008-04-13,126.179,13419.53,2008 abril 13
2008-04-14,149.421,13419.53,2008 abril 14
2008-04-15,151.828,13419.53,2008 abril 15
2008-04-16,152.785,13419.53,2008 abril 16
2008-04-17,156.2,13419.53,2008 abril 17
2008-04-18,156.471,13419.53,2008 abril 18
2008-04-19,148.597,13419.53,2008 abril 19
2008-04-20,129.651,13419.53,2008 abril 20
2008-04-21,152.358,13419.53,2008 abril 21
2008-04-22,155.287,13419.53,2008 abril 22
2008-04-23,154.824,13419.53,2008 abril 23
2008-04-24,153.969,13479.53,2008 abril 24
2008-04-25,153.415,13479.53,2008 abril 25
2008-04-26,146.285,13479.53,2008 abril 26
2008-04-27,129.674,13479.53,2008 abril 27
2008-04-28,151.169,13479.53,2008 abril 28
2008-04-29,153.824,13479.53,2008 abril 29
2008-04-30,153.072,13479.53,2008 abril 30
2008-05-01,132.389,13479.53,2008 mayo 01
2008-05-02,146.432,13479.53,2008 mayo 02
2008-05-03,139.822,13479.53,2008 mayo 03
2008-05-04,122.926,13479.53,2008 mayo 04
2008-05-05,127.426,13479.53,2008 mayo 05
2008-05-06,149.427,13479.53,2008 mayo 06
2008-05-07,152.174,13479.53,2008 mayo 07
2008-05-08,153.196,13479.53,2008 mayo 08
2008-05-09,153.093,13479.53,2008 mayo 09
2008-05-10,145.893,13479.53,2008 mayo 10
2008-05-11,124.153,13479.53,2008 mayo 11
2008-05-12,150.965,13479.53,2008 mayo 12
2008-05-13,155.712,13479.53,2008 mayo 13
2008-05-14,156.406,13479.53,2008 mayo 14
2008-05-15,156.174,13479.53,2008 mayo 15
2008-05-16,156.45,13479.53,2008 mayo 16
2008-05-17,146.473,13479.53,2008 mayo 17
2008-05-18,128.563,13479.53,2008 mayo 18
2008-05-19,151.947,13479.53,2008 mayo 19
2008-05-20,151.337,13479.53,2008 mayo 20
2008-05-21,152.513,13479.53,2008 mayo 21
2008-05-22,153.682,13479.53,2008 mayo 22
2008-05-23,152.957,13479.53,2008 mayo 23
2008-05-24,143.953,13479.53,2008 mayo 24
2008-05-25,125.297,13479.53,2008 mayo 25
2008-05-26,127.607,13479.53,2008 mayo 26
2008-05-27,149.929,13479.53,2008 mayo 27
2008-05-28,150.269,13479.53,2008 mayo 28
2008-05-29,152.003,13479.53,2008 mayo 29
2008-05-30,153.326,13479.53,2008 mayo 30
2008-05-31,144.681,13479.53,2008 mayo 31
2008-06-01,126.434,13479.53,2008 junio 01
2008-06-02,127.357,13479.53,2008 junio 02
2008-06-03,149.331,13479.53,2008 junio 03
2008-06-04,152.864,13479.53,2008 junio 04
2008-06-05,153.443,13479.53,2008 junio 05
2008-06-06,154.261,13479.53,2008 junio 06
2008-06-07,146.697,13479.53,2008 junio 07
2008-06-08,129.261,13479.53,2008 junio 08
2008-06-09,151.18,13479.53,2008 junio 09
2008-06-10,151.961,13479.53,2008 junio 10
2008-06-11,153.217,13479.53,2008 junio 11
2008-06-12,154.246,13479.53,2008 junio 12
2008-06-13,158.851,13479.53,2008 junio 13
2008-06-14,151.245,13479.53,2008 junio 14
2008-06-15,126.514,13479.53,2008 junio 15
2008-06-16,152.433,13479.53,2008 junio 16
2008-06-17,154.966,13479.53,2008 junio 17
2008-06-18,155.173,13479.53,2008 junio 18
2008-06-19,156.391,13479.53,2008 junio 19
2008-06-20,156.869,13479.53,2008 junio 20
2008-06-21,148.024,13479.53,2008 junio 21
2008-06-22,127.982,13479.53,2008 junio 22
2008-06-23,148.538,13479.53,2008 junio 23
2008-06-24,152.036,13479.53,2008 junio 24
2008-06-25,149.143,13479.53,2008 junio 25
2008-06-26,151.151,13479.53,2008 junio 26
2008-06-27,152.686,13479.53,2008 junio 27
2008-06-28,145.198,13479.53,2008 junio 28
2008-06-29,128.489,13479.53,2008 junio 29
2008-06-30,127.145,13479.53,2008 junio 30
2008-07-01,148.541,13479.53,2008 julio 01
2008-07-02,149.573,13479.53,2008 julio 02
2008-07-03,150.01,13479.53,2008 julio 03
2008-07-04,151.839,13479.53,2008 julio 04
2008-07-05,144.614,13479.53,2008 julio 05
2008-07-06,127.5,13479.53,2008 julio 06
2008-07-07,150.259,13479.53,2008 julio 07
2008-07-08,153.113,13479.53,2008 julio 08
2008-07-09,152.369,13479.53,2008 julio 09
2008-07-10,151.358,13479.53,2008 julio 10
2008-07-11,154.779,13479.53,2008 julio 11
2008-07-12,144.699,13479.53,2008 julio 12
2008-07-13,127.726,13479.53,2008 julio 13
2008-07-14,151.0,13479.53,2008 julio 14
2008-07-15,152.747,13479.53,2008 julio 15
2008-07-16,150.399,13479.53,2008 julio 16
2008-07-17,149.59,13479.53,2008 julio 17
2008-07-18,151.04,13479.53,2008 julio 18
2008-07-19,142.991,13479.53,2008 julio 19
2008-07-20,127.606,13479.53,2008 julio 20
2008-07-21,151.615,13479.53,2008 julio 21
2008-07-22,153.27,13479.53,2008 julio 22
2008-07-23,154.211,13479.53,2008 julio 23
2008-07-24,156.009,13479.53,2008 julio 24
2008-07-25,155.97,13479.53,2008 julio 25
2008-07-26,146.582,13479.53,2008 julio 26
2008-07-27,129.805,13479.53,2008 julio 27
2008-07-28,151.58,13479.53,2008 julio 28
2008-07-29,154.792,13479.53,2008 julio 29
2008-07-30,154.514,13479.53,2008 julio 30
2008-07-31,154.79,13479.53,2008 julio 31
2008-08-01,154.139,13479.53,2008 agosto 01
2008-08-02,146.538,13479.53,2008 agosto 02
2008-08-03,131.075,13479.53,2008 agosto 03
2008-08-04,155.96,13479.53,2008 agosto 04
2008-08-05,157.214,13479.53,2008 agosto 05
2008-08-06,153.111,13479.53,2008 agosto 06
2008-08-07,134.934,13479.53,2008 agosto 07
2008-08-08,153.249,13479.53,2008 agosto 08
2008-08-09,144.434,13479.53,2008 agosto 09
2008-08-10,128.164,13479.53,2008 agosto 10
2008-08-11,149.163,13479.53,2008 agosto 11
2008-08-12,152.952,13479.53,2008 agosto 12
2008-08-13,154.529,13479.53,2008 agosto 13
2008-08-14,153.854,13479.53,2008 agosto 14
2008-08-15,153.657,13479.53,2008 agosto 15
2008-08-16,144.017,13479.53,2008 agosto 16
2008-08-17,129.982,13479.53,2008 agosto 17
2008-08-18,132.901,13479.53,2008 agosto 18
2008-08-19,152.572,13479.53,2008 agosto 19
2008-08-20,157.296,13479.53,2008 agosto 20
2008-08-21,157.874,13479.53,2008 agosto 21
2008-08-22,159.102,13479.53,2008 agosto 22
2008-08-23,146.908,13479.53,2008 agosto 23
2008-08-24,132.513,13479.53,2008 agosto 24
2008-08-25,154.971,13479.53,2008 agosto 25
2008-08-26,156.487,13479.53,2008 agosto 26
2008-08-27,158.24,13479.53,2008 agosto 27
2008-08-28,159.09,13479.53,2008 agosto 28
2008-08-29,158.874,13476.53,2008 agosto 29
2008-08-30,150.384,13476.53,2008 agosto 30
2008-08-31,137.012,13476.53,2008 agosto 31
2008-09-01,152.97,13476.53,2008 septiembre 01
2008-09-02,156.383,13476.53,2008 septiembre 02
